Date,Close,High,Low,Open,Volume
2018-10-30,238.764404296875,239.0764967726375,234.6181105812581,235.1085493894077,157116000
2018-10-31,241.3145751953125,243.6329410714347,240.85981117167606,241.33239894085352,128296300
2018-11-01,243.88262939453125,244.07879945873134,241.0916755223415,242.17952274893688,99495000
2018-11-02,242.4381561279297,245.41635506870088,240.38728199417207,244.98834016496485,122634100
2018-11-05,243.77569580078125,244.32853143115284,241.95666629775653,242.92859139177023,65622500
2018-11-06,245.31829833984375,245.4787937517366,243.65086584422724,243.7132897972422,60085900
2018-11-07,250.5702667236328,250.6505144215999,247.06595397473305,247.49396890905808,102752100
2018-11-08,250.11549377441406,250.75750254744202,248.97414786812354,249.76772655026718,65584900
2018-11-09,247.67230224609375,248.99196727016925,246.26343683541072,248.80472265142413,98812600
2018-11-12,243.04444885253906,247.40473599362826,242.52726086362566,247.16399295785445,99673600
2018-11-13,242.5897216796875,245.5054966258056,241.86746525072402,243.50814820119857,98176600
2018-11-14,240.93124389648438,244.86351727642744,239.37080844951709,244.4622787743081,125335900
2018-11-15,243.44570922851562,243.90939880690578,238.08674754305395,239.66500645485272,135101400
2018-11-16,244.07882690429688,244.98832791595154,241.8317827868211,242.3489708377892,126668000
2018-11-19,239.9503936767578,243.76677185860473,239.03196704363543,243.4725030781068,103061700
2018-11-20,235.50979614257812,238.0778310334612,234.6448681024103,236.6154672493297,136021300
2018-11-21,236.31231689453125,238.21159396690376,236.30341862525125,237.06132258851162,75563700
2018-11-23,234.7340545654297,236.13399448911932,234.57355917861787,234.67163062216989,42807900
2018-11-26,238.52365112304688,238.74657042316187,236.59762510463386,236.98996524978256,79981400
2018-11-27,239.3262176513672,239.3262176513672,236.8830301919533,237.48936431574663,75502400
2018-11-28,244.83676147460938,244.83676147460938,239.26377788494935,240.396225565942,127629600
2018-11-29,244.30166625976562,245.70157842295856,242.91955062791158,244.06089606208013,82346400
2018-11-30,245.79080200195312,246.35256296273798,243.82912859069464,244.15011930438473,98204200
2018-12-03,249.0454864501953,250.02633703065183,247.44940349982502,249.91934009675379,103176300
2018-12-04,240.9757537841797,248.64418284372908,240.66366133413808,248.21616800837253,177986000
2018-12-06,240.6102294921875,240.72615190959465,234.01182208840015,237.1148692771766,204185400
2018-12-07,235.01937866210938,241.8407041633417,234.1811998724855,240.2713434999047,161018900
2018-12-10,235.4652099609375,236.43713486508972,230.60555822834715,234.84102502235243,151445900
2018-12-11,235.51873779296875,238.85360230315126,234.0474756391725,238.66635768295276,121504400
2018-12-12,236.70468139648438,239.86122709730182,236.6244336937308,238.49696172682033,97976700
2018-12-13,236.62442016601562,238.51477184325688,235.5098234495447,237.6498437028021,96662700
2018-12-14,232.25514221191406,235.42951060508906,231.70230674741438,234.47540954896152,116961100
2018-12-17,227.69871520996094,232.4156821266384,226.06694412299714,231.30108550488026,165492300
2018-12-18,227.4490509033203,230.00817404669752,225.8440290168278,229.33941606115198,134515100
2018-12-19,224.04283142089844,231.30108403130993,222.33973813419806,227.52929289696613,214992800
2018-12-20,220.39585876464844,224.3638197072121,218.1488283409156,222.79447268439893,252053400
2018-12-21,215.88003540039062,223.9609712201748,215.23427764806652,221.29722391317975,255345600
2018-12-24,210.17588806152344,216.00563669064812,210.11311326960217,214.39124202550883,147311600
2018-12-26,220.79498291015625,220.79498291015625,209.65568091550543,211.63780135232858,218485400
2018-12-27,222.49012756347656,222.68742954792995,214.31950984244187,217.55726318862372,186267300
2018-12-28,222.2030792236328,225.47670135459668,221.03712692857448,223.84437908980937,153100200
2018-12-31,224.14938354492188,224.39154620365275,221.9520191496797,223.826504561738,144299400
2019-01-02,224.38250732421875,225.30631074260154,220.58869057186968,220.61559600600654,126925200
2019-01-03,219.02816772460938,222.93858465556823,218.54384243531666,222.63363352752896,144140700
2019-01-04,226.36463928222656,227.01039710544208,221.68290190659857,222.0595916892461,142628800
2019-01-07,228.14944458007812,229.55754588854347,225.7368234968738,226.63370784391665,103139100
2019-01-08,230.29299926757812,230.77732451103,227.80863931434865,230.33785991035955,102512600
2019-01-09,231.36927795410156,232.21235150960845,229.7728247604112,231.001552052594,95006600
2019-01-10,232.18544006347656,232.43656660303958,229.15396638327567,229.83560729240676,96823900
2019-01-11,232.27513122558594,232.3020366626938,230.5261957013551,231.10916508585217,73858100
2019-01-14,230.85806274414062,231.6652533127134,229.9701558557848,230.37373745469992,70908200
2019-01-15,233.5038299560547,233.81774493113787,231.2257361997421,231.2347138012616,85208300
2019-01-16,234.06890869140625,234.95681551959413,233.72808822825598,233.93435413014328,77636700
2019-01-17,235.84466552734375,236.70569408072615,233.1540128821755,233.19887351536875,96118400
2019-01-18,238.98377990722656,239.4501772546297,235.8805679320784,237.65640867719944,127900300
2019-01-22,235.75498962402344,237.72814599602768,234.14060886200994,237.5129025266222,115531200
2019-01-23,236.24835205078125,237.48605705383304,233.78191964841497,236.7864882309007,86030300
2019-01-24,236.37391662597656,236.95691349097794,235.05549521798346,236.0689791577615,59204100
2019-01-25,238.37391662597656,239.19906225440906,236.47252622175893,238.2214342464364,96883400
2019-01-28,236.56224060058594,236.62500170748643,234.79537721909938,236.23039774840024,85613700
2019-01-29,236.24835205078125,237.2707861593394,235.4142560255048,236.70577190949425,66136300
2019-01-30,239.98834228515625,240.8314159041773,237.0017289455445,237.76408624411582,92473700
